date,max,min,average
2020-06-26,97.74683502995585,75.6481617804613,87.30470795010723
2020-06-27,96.68388386816977,75.36570605811411,86.6992634123323
2020-06-28,95.38533747663648,75.0222595629306,85.88598828865659
2020-06-29,94.28478165054571,74.61064145047399,85.1514073933764
2020-06-30,93.1715958292494,74.33597182197843,84.4281383298147
2020-07-01,92.00848816777345,74.03063189081458,83.71884065300266
2020-07-02,91.03986087766098,73.53768149562109,82.98072812469903
2020-07-03,90.18835969883034,73.28310278030267,82.3968178293655
2020-07-04,89.27490253100729,72.91127189899441,81.77256482678105
2020-07-05,88.64265380574123,72.61665000547059,81.29847783140022
2020-07-06,88.09626213248754,72.58959542005138,81.02162984008754
2020-07-07,87.68839070260664,72.35462515995646,80.6457939287148
2020-07-08,86.87386205287048,72.12808515389236,80.0971410127583
2020-07-09,86.28465963191955,71.91728503785959,79.71855702291526
2020-07-10,85.43922016872763,71.64403550860821,79.12500193655875
2020-07-11,84.77202884751985,71.30118541416897,78.60322531791302
2020-07-12,84.0733253092024,71.09388394381591,78.08606244615089
2020-07-13,83.30664043032084,70.8545408068357,77.57638370073414
2020-07-14,82.7171632969544,70.42624375771274,77.03160703208361
2020-07-15,82.22829223847091,70.23500228793513,76.63494728641761
2020-07-16,81.66166495280203,69.9252193425267,76.1920510606551
2020-07-17,81.36113430721436,69.69138232078821,75.89361257769592
2020-07-18,81.13200735089355,69.7238752543053,75.78688450391041
2020-07-19,81.02757702590534,69.547240348178,75.57581392951919
2020-07-20,80.50326818071805,69.37784820626194,75.1867403071883
2020-07-21,80.19164033221062,69.223032637413,74.96271280004099
2020-07-22,79.61168117759712,69.0046280191675,74.51884948008198
2020-07-23,79.19840286298233,68.71550639829023,74.14205303008642
2020-07-24,78.74254903077797,68.56083969054966,73.76530702832109
2020-07-25,78.20813259907273,68.37305986910046,73.39162548557883
