date,max,min,average
2020-06-27,84.38294779796026,65.78432891560176,74.7241289391781
2020-06-28,83.96576495954136,65.53586181370966,74.33988596746224
2020-06-29,83.71208473581494,65.22160356197493,74.0436541049935
2020-06-30,83.56269361137917,65.08620471480324,73.93062727585827
2020-07-01,83.14721759732616,64.93999788243022,73.66003942158561
2020-07-02,82.81941677913377,64.77640173448475,73.39112505033245
2020-07-03,82.54307635983666,64.63563344863044,73.26423603721176
2020-07-04,82.33288428680109,64.5973194138079,72.97883800603687
2020-07-05,82.06230660755179,64.26325333451054,72.7360383920538
2020-07-06,81.69842042872123,64.21634430111399,72.50624009677693
2020-07-07,81.44967512237224,64.15198356050828,72.32306481067977
2020-07-08,80.90547620613485,63.7474998416462,71.88351716384521
2020-07-09,80.5515895250475,63.71882639389195,71.71101000474869
2020-07-10,80.19864497434959,63.487915946929654,71.36532534930312
2020-07-11,80.00812599012383,63.19106511954812,71.10715837958375
2020-07-12,79.92083711524656,63.07292573460451,71.03170933392495
2020-07-13,79.56642211631478,62.94383166000413,70.79821838730155
2020-07-14,79.29865853661444,62.79720281235548,70.56592620154795
2020-07-15,79.08134874428268,62.6732576057025,70.4751907267072
2020-07-16,78.92919756399054,62.651623654857,70.22548358378295
2020-07-17,78.7156876375948,62.33409587976371,70.01791812846662
2020-07-18,78.407912387832,62.30358457591836,69.82290310695521
2020-07-19,78.21433722930584,62.25548218508754,69.67406597961144
2020-07-20,77.72438345321073,61.867118620944325,69.26841707257134
2020-07-21,77.42383241368276,61.854428307503106,69.1293748574721
2020-07-22,77.12332925502633,61.6393651391137,68.81672690142986
2020-07-23,76.98437240671656,61.35822688933104,68.59117386668538
2020-07-24,76.94778115363614,61.255666525963,68.5479214016099
2020-07-25,76.64321375721724,61.142019052133534,68.34621502198391
2020-07-26,76.424462012554,61.01070551002049,68.14530066210219
