date,max,min,average
2020-06-28,75.48769778843834,50.02706628521278,63.11045853183467
2020-06-29,74.8204026346288,49.81366243478917,62.80169111911315
2020-06-30,73.89190071269952,49.620893726055954,62.333531552146844
2020-07-01,72.89596296100859,49.435595244507944,61.845391197557106
2020-07-02,72.32528155782785,49.08778682719944,61.479973795337926
2020-07-03,71.76868138788842,48.894351596317634,61.20675061542056
2020-07-04,71.14345880713596,48.612241133536365,60.805544700453204
2020-07-05,70.82099409969847,48.430259315275094,60.59311418448539
2020-07-06,70.15795367787604,48.31389488960263,60.282786662494104
2020-07-07,69.71138225582844,48.183484513688185,59.99428602125989
2020-07-08,69.04167462237784,48.05788093570424,59.64373727691754
2020-07-09,68.38197633647964,47.76134139985758,59.198782672214854
2020-07-10,67.61532291223716,47.5247829464719,58.639693200983686
2020-07-11,67.29664412585194,47.34033216786845,58.41819309577431
2020-07-12,66.7013206160225,47.17618152478129,58.035597418136284
2020-07-13,66.02380696790865,47.01916997894808,57.63135078463978
2020-07-14,65.75744873230596,46.69932119881521,57.3481895362037
2020-07-15,65.49169523284272,46.53352209363025,57.15561690732903
2020-07-16,65.14443961201744,46.27872798830871,56.83348728129978
2020-07-17,65.08763251270952,46.123746459199765,56.698589521046344
2020-07-18,64.67848544848475,46.03406991149147,56.46428135061277
2020-07-19,64.47456409577289,45.930038617156924,56.250316197740965
2020-07-20,64.03676113562986,45.83050889734684,55.972848042900964
2020-07-21,63.598697970830614,45.5597415279045,55.59954752780511
2020-07-22,63.043864887264846,45.34865703992675,55.11071349091497
2020-07-23,62.927626294031036,45.18938547611743,54.958097465895975
2020-07-24,62.52577821565569,45.05012270767,54.64304128250746
2020-07-25,62.03317222838541,44.91771106732018,54.30501580302617
2020-07-26,61.94353329394502,44.622177555507854,54.08678310177324
2020-07-27,61.846673345245506,44.48041237492065,53.95787164434756
