date,max,min,average
2020/7/1,87.8,77,82.4
2020/7/2,89.6,77,83.3
2020/7/3,86,75.2,80.6
2020/7/4,89.6,77,83.3
2020/7/5,95,82.4,88.7
2020/7/6,93.2,82.4,87.8
2020/7/7,91.4,78.8,85.1
2020/7/8,80.6,75.2,77.9
