date,max,min,average
2020/7/1,89.6,77,83.3
2020/7/2,78.8,75.2,77
2020/7/3,86,73.4,79.7
2020/7/4,78.8,73.4,76.1
2020/7/5,80.6,73.4,77
2020/7/6,82.4,73.4,77.9
2020/7/7,75.2,69.8,72.5
2020/7/8,86,73.4,79.7
