date,max,min,average
2020/7/1,86,75.2,80.6
2020/7/2,82.4,75.2,78.8
2020/7/3,82.4,71.6,77
2020/7/4,77,71.6,74.3
2020/7/5,84.2,75.2,79.7
2020/7/6,80.6,77,78.8
2020/7/7,84.2,75.2,79.7
2020/7/8,80.6,75.2,77.9
