date,max,min,average
2020/7/1,87.8,64.4,76.1
2020/7/2,78.8,60.8,69.8
2020/7/3,82.4,66.2,74.3
2020/7/4,78.8,60.8,69.8
2020/7/5,89.6,62.6,76.1
2020/7/6,93.2,62.6,77.9
2020/7/7,91.4,68,79.7
2020/7/8,86,66.2,76.1
