date,max,min,average
2020-06-27,74.58423456502634,60.42517241113279,65.67982861278796
2020-06-28,73.87432570864283,60.1895104334875,65.09045309393927
2020-06-29,73.37040341024237,59.682120242542894,64.54043066960448
2020-06-30,72.95833159748192,59.25263512686815,64.10249192065832
2020-07-01,72.43715640738444,58.97728884354308,63.57187310804671
2020-07-02,71.77608318886251,58.283714392335284,62.8538350021695
2020-07-03,71.12704619183127,57.84338939898673,62.268259701152346
2020-07-04,70.78900811948981,57.423853212868096,61.869027943701724
2020-07-05,70.18339161496036,57.153891273372224,61.32332681681224
2020-07-06,69.95943095778564,56.7099126652191,61.011817579954155
2020-07-07,69.36885642825905,56.2732565201076,60.43585715588955
2020-07-08,68.92232258035729,55.77156790112035,59.874317149701206
2020-07-09,68.70490723053024,55.452826995464285,59.68313394463712
2020-07-10,68.13850104031462,55.29854420826186,59.239871244759854
2020-07-11,67.77457879391795,54.87120132670935,58.83240151885522
2020-07-12,67.49908991083022,54.52045343741937,58.53354209212578
2020-07-13,67.11116393322223,54.322555738760684,58.138613856271206
2020-07-14,66.58008757940081,53.70516232087392,57.5529601503695
2020-07-15,66.0578744826106,53.339771554701535,57.096543629392436
2020-07-16,65.84356479179128,52.993943195291216,56.823323626079976
2020-07-17,65.35865670550945,52.796482753746226,56.400563906472655
2020-07-18,65.25245821459433,52.42381905799612,56.209000540758865
2020-07-19,64.77677151148019,52.057310659824935,55.75006343961378
2020-07-20,64.44232130705254,51.62462172456434,55.30269541764199
2020-07-21,64.33425386227964,51.373751229036024,55.222902332553474
2020-07-22,63.87452661262235,51.28622806045965,54.88831567008865
2020-07-23,63.61467948639384,50.924552185644046,54.58687402917272
2020-07-24,63.440725457151906,50.638396573280346,54.391459253849796
2020-07-25,63.15185606990703,50.50403401115125,54.09745518262346
2020-07-26,62.71741853243996,49.94913589093672,53.610266567641496
