date,max,min,average
2009/1/1,44.23066742,36.08374813,38.01313313
2009/1/2,44.76793017,36.27680858,38.4098117
2009/1/3,45.10233858,36.73435579,38.84506005
2009/1/4,45.56017718,37.0487702,39.37901079
2009/1/5,46.18747844,37.62193804,39.93253037
2009/1/6,46.74855614,37.92820408,40.34725307
2009/1/7,46.97183063,38.32924313,40.74155984
2009/1/8,47.50128442,38.70179352,41.20770454
