date,max,min,average
2020/7/1,72.89596296,49.43559524,61.8453912
2020/7/2,72.32528156,49.08778683,61.4799738
2020/7/3,71.76868139,48.8943516,61.20675062
2020/7/4,71.14345881,48.61224113,60.8055447
2020/7/5,70.8209941,48.43025932,60.59311418
2020/7/6,70.15795368,48.31389489,60.28278666
2020/7/7,69.71138226,48.18348451,59.99428602
2020/7/8,69.04167462,48.05788094,59.64373728
