date,max,min,average
2020-06-25,75.95538475707474,66.31522949400738,69.2633370279096
2020-06-26,75.1331350381121,65.63085561667928,68.68631554936218
2020-06-27,74.26290460092866,65.07428931498896,68.06843892147894
2020-06-28,72.94807531088179,64.54753981850307,67.37782356157408
2020-06-29,72.19250761932392,63.904144201542636,66.73602051059898
2020-06-30,71.48815723297542,63.4596466329397,66.28789798298223
2020-07-01,70.56966709490993,63.06496348958833,65.71689077815653
2020-07-02,69.9654278043352,62.23117394684154,65.05649443994317
2020-07-03,69.63314372619422,61.927543775087535,64.70902659911832
2020-07-04,69.10055628103524,61.47889827944466,64.31761307429288
2020-07-05,68.81808722732707,61.117343020443066,63.99360342730434
2020-07-06,68.2928343110551,60.91165259804853,63.677878603943256
2020-07-07,68.04315098627286,60.52286601323896,63.41831756791523
2020-07-08,67.91699449536014,60.12304474457405,63.20976542050799
2020-07-09,67.68161721216242,59.837052269420106,62.93712986098152
2020-07-10,66.94578870948816,59.567584531658795,62.569991613571474
2020-07-11,66.71828315273008,59.16883158475912,62.231273716416645
2020-07-12,66.49553766967489,58.95695849879013,62.067129890593634
2020-07-13,66.01628236325297,58.783472049814556,61.76219940399697
2020-07-14,65.81263541716999,58.16001280871436,61.351106339361394
2020-07-15,65.84570083980721,58.05638036258456,61.237225723417644
2020-07-16,65.64632060530582,57.79790760925085,61.0646741126161
2020-07-17,65.66774424885803,57.617182766217844,60.945729350638246
2020-07-18,65.4196485143467,57.58343937967246,60.822142146341584
2020-07-19,65.42273896166893,57.35815285086258,60.74260639673855
2020-07-20,65.52711800823721,57.11379962024722,60.70273076312493
2020-07-21,65.50199447723537,56.9756377418915,60.588138370036795
2020-07-22,64.95792226860354,56.846738352608035,60.3690802666616
2020-07-23,64.90530289542535,56.58164826726578,60.16910755888472
2020-07-24,64.8420576642908,56.49687179126038,60.134962442213364
