date,max,min,average
2020/7/1,87.89165206,73.86141185,77.41623031
2020/7/2,87.14697538,73.24640181,76.92846544
2020/7/3,86.28580183,72.56919588,76.35637897
2020/7/4,85.59999771,72.07119039,75.85247453
2020/7/5,84.78300936,71.54298738,75.37903859
2020/7/6,84.37851537,71.10867063,75.06152834
2020/7/7,83.57468382,70.80245489,74.6698914
2020/7/8,82.75513525,70.27745191,74.00165625
