date,max,min,average
2020/7/1,91.4,78.8,85.1
2020/7/2,89.6,78.8,84.2
2020/7/3,89.6,77,83.3
2020/7/4,89.6,78.8,84.2
2020/7/5,91.4,78.8,85.1
2020/7/6,89.6,80.6,85.1
2020/7/7,89.6,78.8,84.2
2020/7/8,80.6,75.2,77.9
