date,max,min,average
2020-06-23,80.7627044907033,65.32147943303218,71.3045355217981
2020-06-24,79.84038862230322,65.25918939110487,70.83337000012399
2020-06-25,78.71280520867867,64.92691055009713,70.1579684666636
2020-06-26,77.96477083170319,64.55299666844677,69.53827975185456
2020-06-27,77.30312044330337,64.38294220498017,69.09384461965996
2020-06-28,76.51519231073749,64.23951573075581,68.61050329786987
2020-06-29,76.03672822088332,63.99351054721048,68.2130937873206
2020-06-30,75.59442307715607,63.84435930562232,67.88628635966671
2020-07-01,75.15852270411945,63.64749382651122,67.49442706039379
2020-07-02,74.69689317330979,63.255881437253386,66.92732823059326
2020-07-03,74.25671511269195,63.04465979694888,66.52709691613097
2020-07-04,73.92239839799339,62.83477978303802,66.17175713152291
2020-07-05,73.64860513396025,62.51806449494472,65.80653969582116
2020-07-06,73.45778841872638,62.50437846754912,65.60216058744874
2020-07-07,72.9864885920733,62.21986097229919,65.18059984263422
2020-07-08,72.82725619068984,61.892880377344895,64.80243446922371
2020-07-09,72.69386488623407,61.76894549792993,64.58780292671813
2020-07-10,72.37987819975255,61.67083901262664,64.32311413568624
2020-07-11,72.3266230672901,61.469368085797655,64.1337471943225
2020-07-12,72.2658052548353,61.36397899129938,64.00488721526767
2020-07-13,72.17216621329578,61.21011693604951,63.801370102693745
2020-07-14,72.01760538289993,60.86076240173629,63.4134742863274
2020-07-15,71.85292203376873,60.69106597370978,63.183750284043754
2020-07-16,71.76577260103292,60.52199123155241,62.990644063198054
2020-07-17,71.71373192507372,60.24537375660762,62.7797879207144
2020-07-18,71.7218663409402,60.27109034927066,62.72227983145407
2020-07-19,71.42906072222358,60.02529233385211,62.44046329197312
2020-07-20,71.42996906540715,59.736359922398854,62.19526113378619
2020-07-21,71.44025221608891,59.649813568708744,62.107140859210425
2020-07-22,71.25516682274723,59.58844738812565,61.9628244650576
