date,max,min,average
2020-06-28,86.677447663998,66.51363973392874,79.37657024422795
2020-06-29,86.11784305433504,66.22634546616855,78.95756223083728
2020-06-30,85.86263679346614,66.04399147256049,78.60190425987305
2020-07-01,85.29744779020224,65.96080540026001,78.30243290385572
2020-07-02,84.92202224437867,65.6253652402788,77.88618761645527
2020-07-03,84.6433375162988,65.44815713836418,77.64228826390304
2020-07-04,84.41353265323188,65.33638073972571,77.45702054958551
2020-07-05,83.97457082464956,65.10199827531724,77.00240987534683
2020-07-06,83.55200158014598,64.96255545418768,76.62180408417203
2020-07-07,82.97072214256382,64.76860400727446,76.27641158926247
2020-07-08,82.41195808937451,64.41010503526003,75.81301607582728
2020-07-09,81.86303513221733,64.31867688063825,75.45660747459863
2020-07-10,81.47114435871678,64.11768426232403,74.96684520847764
2020-07-11,81.03119224860649,63.85655580183874,74.6239566616316
2020-07-12,80.8928886051167,63.70008186333763,74.3431042038158
2020-07-13,80.44191553550384,63.64249321462518,74.11714708865459
2020-07-14,80.17808098560701,63.33237093328208,73.77314705940681
2020-07-15,80.00842264267209,63.18020421791675,73.60024588713586
2020-07-16,79.8851384944626,63.09319573326014,73.48475080194505
2020-07-17,79.55024929636011,62.88331069681171,73.0987083608072
2020-07-18,79.22936086041554,62.7680977715506,72.78548719666182
2020-07-19,78.74742537889122,62.59811161008502,72.5063161537943
2020-07-20,78.28572213535804,62.263316202861176,72.10799899582202
2020-07-21,77.83162931326838,62.19533275057805,71.8155453852974
2020-07-22,77.53238926614002,62.017528799141786,71.38863413633658
2020-07-23,77.18295856139511,61.77933576619189,71.10751168959595
2020-07-24,77.13309593882516,61.645546781465775,70.88735914237208
2020-07-25,76.76853131757629,61.610395348147755,70.72105415256081
2020-07-26,76.5891193565529,61.32246524932563,70.43567655000308
2020-07-27,76.50194338249557,61.192248359568694,70.32038588013867
