date,max,min,average
2020-06-22,80.63692393889336,67.70389953687521,70.92270287490778
2020-06-23,80.29210510022787,67.3575406065734,70.70437316418192
2020-06-24,80.17249238697013,67.17817651516516,70.63610734374139
2020-06-25,79.77711850099051,67.04022304287894,70.4564422546425
2020-06-26,79.10790545148906,66.69788787526335,70.01813449195058
2020-06-27,78.93402890066916,66.24811439034139,69.76762675316755
2020-06-28,78.47266368641809,66.06908511894395,69.53570448138201
2020-06-29,78.07114722808258,65.99131894496732,69.38068735376514
2020-06-30,77.90883266051986,65.81678221189574,69.26630674995494
2020-07-01,77.66671496903695,65.83928317697897,69.23347370519723
2020-07-02,77.28525210529064,65.37034794183374,68.84198476754591
2020-07-03,77.00540395885481,64.98635027242491,68.57610666880254
2020-07-04,76.8084097366082,64.83682774759752,68.45617006722652
2020-07-05,76.60882296991687,64.55262863872643,68.30301645134443
2020-07-06,76.62893304915423,64.43407670685401,68.29820450120404
2020-07-07,76.36798166694571,64.35561695032007,68.18031656622459
2020-07-08,75.82809189532482,64.07148563931851,67.80215354731337
2020-07-09,75.77863283214707,63.67865411678552,67.61020127706898
2020-07-10,75.43696541310256,63.555332272169245,67.43528719386731
2020-07-11,75.15060609584775,63.53206575483213,67.335771860476
2020-07-12,75.09908026185354,63.41084709343333,67.27542646176144
2020-07-13,74.96354860898295,63.48551016268736,67.29520078637738
2020-07-14,74.68462851525621,63.06760612627388,66.9549291117589
2020-07-15,74.50343324888023,62.73353326886018,66.73891490212094
2020-07-16,74.40134957705327,62.632853156413724,66.66752457751255
2020-07-17,74.2930729938608,62.3964375273767,66.56163444327419
2020-07-18,74.40102946713684,62.32463310107888,66.6028370762619
2020-07-19,74.22459208599483,62.291907336398026,66.52974782700801
2020-07-20,73.76601033452012,62.052518477108364,66.19519972550569
2020-07-21,73.79477492726521,61.703459363325926,66.04570988445484
