date,max,min,average
2020/7/1,75.2,53.6,64.4
2020/7/2,77,53.6,65.3
2020/7/3,73.4,53.6,64.4
2020/7/4,75.2,55.4,66.2
2020/7/5,75.2,57.2,65.3
2020/7/6,77,55.4,66.2
2020/7/7,80.6,55.4,68
2020/7/8,80.6,55.4,40.3
