date,max,min,average
2020/7/1,86,71.6,78.8
2020/7/2,78.8,73.4,76.1
2020/7/3,82.4,68,75.2
2020/7/4,78.8,69.8,74.3
2020/7/5,86,73.4,79.7
2020/7/6,82.4,73.4,77.9
2020/7/7,91.4,75.2,83.3
2020/7/8,87.8,77,82.4
