date,max,min,average
2004-01-01,46.91942039574307,38.32304256273101,41.29708886894632
2004-01-02,47.506523893303026,38.80386751002249,41.83951525383462
2004-01-03,48.35242576111446,38.975693832528755,42.32988503588505
2004-01-04,48.72451559300697,39.22543452801714,42.64971157009243
2004-01-05,49.47815179528881,39.388326866318714,43.09670434716135
2004-01-06,50.196328396934994,39.27167373070058,43.42806427540383
2004-01-07,50.97598771885025,39.7693700056372,44.11746935901412
2004-01-08,51.47830053245083,40.359108880984365,44.6288150309229
2004-01-09,52.10464292388475,40.271376715388925,44.89386930889404
2004-01-10,52.60134878887271,40.552301760812895,45.27595990038766
2004-01-11,52.91203464806024,40.86642468172515,45.65507340882715
2004-01-12,53.04460233758636,41.009423937732095,45.76287540421453
2004-01-13,53.67664501856817,40.901874179441855,46.045696336801406
2004-01-14,54.056529484640514,41.34832399132337,46.48133081534049
2004-01-15,54.70156696054011,41.486233389776636,46.86731034486103
2004-01-16,54.87895216685619,41.702509264734175,47.085094269325865
2004-01-17,55.44385461269648,41.8323828596081,47.432339283067144
2004-01-18,55.979085222612504,41.683151111577104,47.66619468536722
2004-01-19,56.581408828219395,42.148703038286975,48.26028803203139
2004-01-20,56.911824154582355,42.70672604096811,48.67846544214014
2004-01-21,57.37154051752228,42.58770076680276,48.852446728631286
2004-01-22,57.706730156660434,42.83774983242071,49.145512478221995
2004-01-23,57.8608528939363,43.121408342075995,49.43760323329583
2004-01-24,57.84165867215128,43.23434926927637,49.46033953868625
2004-01-25,58.32659341709047,43.097141851659615,49.66000783205182
2004-01-26,58.56388120221864,43.514329332877644,50.01435969935579
2004-01-27,59.070694908800924,43.6233664597052,50.320884590381795
2004-01-28,59.11409515643649,43.81115492269218,50.461000739631615
2004-01-29,59.549121465623294,43.9129208351745,50.7323246564911
2004-01-30,59.95845875857185,43.73595607263716,50.89196635901959
