date,max,min,average
2009-01-01,44.230667421912834,36.083748130852854,38.01313312824407
2009-01-02,44.76793016862674,36.27680857716765,38.40981169522888
2009-01-03,45.10233857725694,36.73435578682211,38.845060053930276
2009-01-04,45.56017718251295,37.048770201584745,39.37901079129556
2009-01-05,46.18747844027182,37.621938035927755,39.93253037151753
2009-01-06,46.74855614156086,37.928204084941896,40.347253074698415
2009-01-07,46.97183062924032,38.32924313407929,40.74155983726493
2009-01-08,47.50128442070712,38.701793519599256,41.20770454294508
2009-01-09,48.03839730879518,39.19207677413573,41.75201765462478
2009-01-10,48.35863852958133,39.534735766758146,42.15247646480301
2009-01-11,48.77694001975565,40.03426387266608,42.63238393707479
2009-01-12,49.11641583946745,40.4633101590411,43.08279414647292
2009-01-13,49.57400235072826,40.7765060095994,43.41673375702554
2009-01-14,49.947442505683725,40.84523404592241,43.66133951399657
2009-01-15,50.123050998829406,41.18174297423476,43.94879482744368
2009-01-16,50.42695837343393,41.37832595991772,44.339111839466774
2009-01-17,50.9050478151941,41.836784253403046,44.753039959074485
2009-01-18,51.32148842146741,42.03137993682326,45.032099705453284
2009-01-19,51.404560277642325,42.32370727411313,45.29456145567232
2009-01-20,51.79810994383158,42.59042621339432,45.63257164555931
2009-01-21,52.203485423932,42.97768197601989,46.052356313991744
2009-01-22,52.396028205632064,43.22004314160986,46.331791268251074
2009-01-23,52.69054639390208,43.621930764178344,46.69408084279975
2009-01-24,52.91003401375811,43.955923505837234,47.03018325924443
2009-01-25,53.25131107226449,44.17658421058216,47.253032025777294
2009-01-26,53.51200773397399,44.15522877620167,47.389673353498544
2009-01-27,53.57832936377122,44.404040952942935,47.57220266619301
2009-01-28,53.776300527276746,44.51525067118779,47.86054659587363
2009-01-29,54.15170168173355,44.890597621750146,48.175371447961034
2009-01-30,54.46860234562168,45.00428395813771,48.35811697682687
