date,max,min,average
2020-06-23,74.00016013140842,70.64988698422326,72.77784749069329
2020-06-24,74.19089567155609,70.56510614972362,72.7765454235633
2020-06-25,74.15411329145968,70.34244986141312,72.50671495920989
2020-06-26,73.80571747641491,69.90948617152597,72.07570563238347
2020-06-27,73.71106747479614,69.53717184794493,71.76043867584606
2020-06-28,73.43394391894671,69.31528896486408,71.41812703450238
2020-06-29,73.25274426506479,69.08652937291116,71.15204639157055
2020-06-30,73.23373884525077,68.90250403357328,70.98985497833806
2020-07-01,73.01135338533749,68.73354540383953,70.75314390453693
2020-07-02,72.94170095386626,68.22076012347412,70.34479346752344
2020-07-03,72.80865287375566,68.0101830573787,70.13895427325635
2020-07-04,72.82876652304678,67.85212065735703,70.00568018278372
2020-07-05,72.88363663845605,67.60414751777559,69.8427654679912
2020-07-06,73.12841936102059,67.58276100429441,69.93443421111498
2020-07-07,73.14306791930706,67.42217954136538,69.7546296404875
2020-07-08,72.84361344226852,67.0499986453348,69.41079457318436
2020-07-09,72.79553569153899,66.73720197655665,69.1799405695088
2020-07-10,72.56272997907615,66.57359794195389,68.91936804071761
2020-07-11,72.42370288943452,66.40190417679098,68.73243736582215
2020-07-12,72.44482860053054,66.27375689050785,68.64688878910371
2020-07-13,72.26063165718324,66.15951326253301,68.48439283546803
2020-07-14,72.22731916342221,65.70030414049482,68.14790670191317
2020-07-15,72.12885192570954,65.54218809329417,68.01165545818878
2020-07-16,72.1818724740298,65.43549478335677,67.94576507044029
2020-07-17,72.26805657512078,65.23782153256279,67.84809963167048
2020-07-18,72.54263747764772,65.26568796103332,68.00295083359912
2020-07-19,72.58564178528205,65.15333428447467,67.88432737246377
2020-07-20,72.31317045023717,64.82837735692236,67.59973545950271
2020-07-21,72.29076967749602,64.56182173229477,67.4262480411267
2020-07-22,72.08239800606412,64.44349627619853,67.22122497025137
