date,max,min,average
2020-06-23,74.08042451148435,96.87322950632337,86.444213837127
2020-06-24,74.03540959073274,95.39306050013357,85.62508051080594
2020-06-25,73.91011175878491,94.07490870648873,84.86946951258406
2020-06-26,73.52913877802669,92.8448415606818,84.10938953040748
2020-06-27,73.41385950820924,91.6629782838547,83.35974500459932
2020-06-28,72.93760569213978,90.4929789849094,82.41803414508287
2020-06-29,72.8419734283884,89.43164238795488,81.70254365181948
2020-06-30,72.6291166017816,88.75110338719796,81.09371773618504
2020-07-01,72.54750770559056,88.38556241347155,80.6084725912289
2020-07-02,72.34645300695088,87.39595751620138,80.00759536676486
2020-07-03,72.23257780134935,86.26248753711269,79.22856317039579
2020-07-04,72.12270171615141,85.62647964568413,78.7214098626022
2020-07-05,72.2489914652946,85.07403753056514,78.23197906232238
2020-07-06,72.28427498357229,84.39156950666596,77.80341723339934
2020-07-07,72.23575493816584,83.81718899754479,77.41980226575521
2020-07-08,71.92819345304135,83.28060943162454,77.01402629113551
2020-07-09,71.88310698160933,82.7453495306794,76.6018351773325
2020-07-10,71.47396838915228,82.17823907621826,75.98152854369306
2020-07-11,71.44250870925781,81.67903217477857,75.57215638480297
2020-07-12,71.29101084559896,81.52261930020666,75.25488990459219
2020-07-13,71.26807065351433,81.64577016813449,75.04733771310968
2020-07-14,71.1231123534472,81.11181841267152,74.71094644601783
2020-07-15,71.06287402257706,80.40319650335198,74.18382133181288
2020-07-16,71.00428312509459,80.16331422991156,73.91659447862178
2020-07-17,71.17960948370055,79.98021710278256,73.655679300545
2020-07-18,71.26177962118976,79.64212397906323,73.44476495729583
2020-07-19,71.25809047019403,79.38883642024649,73.2684462242087
2020-07-20,70.99339428709949,79.15164186374875,73.06010753552162
2020-07-21,70.9892937059173,78.895526627244,72.83596364775609
2020-07-22,70.61934399397708,78.58868886925436,72.39476076877645
